,arsno,bstopid,bstopnm,gpsx,gpsy,stoptype
5873,---,183920201,백양노인정,129.043652132913,35.209531944488,마을
5874,---,183940201,느루식당,129.044605657721,35.209926857334,마을
5877,---,183970101,한신아파트중문,129.045458769941,35.209188961743,마을
5880,---,184020102,만덕럭키아파트,129.028730870147,35.209664947604,마을
5881,---,184020201,그린코아아파트,129.029899100483,35.20689775132,마을
5883,---,184030101,백운농원입구,129.0337378,35.24730176,마을
5886,---,184050101,화명수목원,129.0411343,35.24973503,마을
5895,---,184320402,시청자미디어센터,129.129876794317,35.172660197217,마을
5900,---,184380102,IS타워,129.125363786893,35.176933536275,마을
5901,---,184380403,센텀스타,129.124033680229,35.177531165404,마을
5903,---,184380405,센텀파크.부산은행,129.122957518488,35.178904535823,마을
5907,---,184430102,센텀롯데캐슬아파트,129.122833666588,35.203734390283,마을
5908,---,184430103,인지초등학교,129.124018182399,35.203373057869,마을
5912,---,184510301,반송1동주민센터,129.14831906413,35.225409180736,마을
5913,---,184590202,한국마트,129.130386832453,35.194285165039,마을
5915,---,184600107,보훈아파트,129.126121822313,35.194685300052,마을
5917,---,184640102,송보자유아파트,129.1183647,35.20474967,마을
5918,---,184640203,우방아파트,129.1172558,35.20370379,마을
5919,---,184640204,센텀SK뷰아파트113동,129.116538860212,35.202742272478,마을
5926,---,184650401,벽산한솔타운아파트,129.1191457,35.20613715,마을
5927,---,184710102,선수촌아파트118동,129.1233577,35.20053686,마을
5929,---,184710104,선수촌아파트정문,129.123502334523,35.200953169054,마을
5930,---,184710105,센텀롯데캐슬3차아파트,129.123197772197,35.199692420419,마을
5938,---,184800304,재송시장,129.12431056199,35.187585456905,마을
5943,---,184820401,영진종합사회복지관,129.1264309,35.20547958,마을
5944,---,184860103,송정해수욕장입구(기종점),129.201585,35.1844983333,일반
5949,---,184880201,반송골목시장,129.15022919317,35.223237263403,마을
5950,---,184900201,영산대학교입구,129.150959484659,35.222469625933,마을
5951,---,184900202,성주탕,129.151674684011,35.221690944946,마을
5955,---,184910201,모던홈마트,129.152293939387,35.221022102757,마을
5956,---,184950103,장산중학교.꿈에그린아파트,129.1186804,35.19873267,마을
5957,---,184950202,왕자아파트,129.1184419,35.19655175,마을
5958,---,184990201,동부지청입구,129.127136244375,35.188369305904,마을
5960,---,185000201,남성파크,129.129570420443,35.192761930615,마을
5964,---,185010201,KT재송지사,129.127203468264,35.189875614108,마을
5967,---,185040201,센텀롯데캐슬2차아파트,129.12465830099,35.196125294533,마을
5969,---,185040303,무정리,129.1204186,35.195438,마을
5974,---,185100202,센텀시티2번출구,129.132969103996,35.16985076184,마을
5975,---,185120201,센텀호텔,129.1331413,35.16756075,일반
5977,---,185130103,센텀시티1번출구,129.133161481003,35.169469416267,마을
5978,---,185130402,센텀시티4번출구,129.131918763253,35.170106168767,마을
5979,---,185270102,아르피나,129.136551666667,35.163233333333,일반
5983,---,185490201,우성빌라트,129.18491240385,35.163553174204,마을
5984,---,185490202,동백초등학교.힐스테이트위브아파트,129.183302136893,35.164616289002,마을
5985,---,185490203,현우산화맨션,129.184541036137,35.164093837101,마을
5988,---,185510402,경남선경아파트,129.185038087421,35.165609154789,마을
5989,---,185520101,해월정사,129.186579382441,35.163007320803,마을
5990,---,185520102,새터,129.187558146875,35.161530693067,마을
5991,---,185520103,슈퍼앞,129.189704734733,35.16113501791,마을
5994,---,185620402,백병원,129.1816654,35.17277436,일반
5996,---,185690102,대우.상록아파트,129.18101476551,35.167287109,마을
5997,---,185770101,노보텔,129.16274,35.16025,일반
6002,---,185960401,해운대전화국,129.160947492833,35.163706063113,마을
6009,---,186190405,대림1차.양운고,129.171047175974,35.177005969924,마을
6026,---,186630401,파라다이스호텔,129.163859,35.16035,일반
6027,---,186670301,마린시티,129.1412238,35.15678683,일반
6028,---,186680301,한화리조트,129.1451375,35.15403891,일반
6031,---,186720301,동해사,129.184313563766,35.162775244119,마을
6037,---,187180102,스펀지,129.162331307719,35.165402237229,마을
6042,---,187380103,청사포,129.192690017615,35.160682282529,마을
6045,---,187410301,중동우체국,129.176076764213,35.161318694757,마을
6046,---,187420101,주공입구,129.175822102344,35.160815869146,마을
6047,---,187430101,일신하일라빌라.경동메르빌골드,129.176501343461,35.159112178719,마을
6049,---,187470101,해월정입구.힐사이드슈퍼,129.180284100673,35.157727253292,마을
6050,---,187480101,달맞이요양병원,129.180904647219,35.158464944284,마을
6053,---,187500101,송림마트,129.18193857387,35.159671391824,마을
6055,---,187520101,달맞이성당,129.182571184482,35.160427741794,마을
6057,---,187540101,추리문학관,129.183531468046,35.161582683346,마을
6060,---,187570101,반여동탑마트,129.1200595,35.20450547,마을
6061,---,187590203,반여1동주민센터,129.1191871,35.20173532,마을
6062,---,187730201,혜성골드아파트,129.132879700724,35.192406076021,마을
6063,---,187750201,재송글로리아파트,129.133081865295,35.191197706636,마을
6064,---,187780201,세명그린아파트,129.134674523549,35.190871083236,마을
6065,---,187800101,장산.동국아파트,129.133787743557,35.19266757508,마을
6067,---,187960102,영원프라자,129.1184439,35.19493206,마을
6068,---,187990301,삼경아파트후문,128.983651007297,35.076849539889,마을
6069,---,188010201,부경보건고등학교,128.982351406093,35.078531410725,마을
6070,---,188010202,장림여중,128.981041927435,35.078758764696,마을
6077,---,188040101,강남아파트,128.97124931398,35.072128840266,마을
6078,---,188040102,국제마마아파트,128.970957610243,35.070923970609,마을
6082,---,188050303,협성르네상스,128.97207735783,35.073346795479,마을
6088,---,188120202,감천1동주민센터,129.004286726685,35.087875014746,마을
6092,---,188130304,대한수산,129.005824648016,35.082309733538,마을
6093,---,188130305,원스탑마트,129.005820175233,35.084309186321,마을
6094,---,188130504,17번종점,129.006930345519,35.090854928471,마을
6096,---,188130506,수협,129.005506269774,35.088805066656,마을
6097,---,188240201,한진해운,128.991836569557,35.062978054606,마을
6098,---,188240301,(주)모든석유(세방),128.990591026726,35.065950152842,마을
6108,---,188410301,경도산업,128.964206269081,35.090221160758,마을
6109,---,188410302,한창섬유,128.961290900152,35.090236789237,마을
6112,---,188430302,장림포구(서부산자동차),128.964788364862,35.084781231649,마을
6113,---,188450202,신남초등교,128.961014536283,35.097558982501,마을
6126,---,188790201,대저농협,128.954706666667,35.180475,마을
6127,---,188790302,국제화물청사,128.952090666667,35.180031606186,마을
6128,---,188800102,덕두역,128.9542,35.181334423961,마을
6130,---,188810301,강서해수랜드,128.925744044843,35.197790572186,마을
6132,---,188900102,가리새마을,128.898176,35.1340896,일반
6138,---,189270401,빅벤,128.852330813749,35.08459168143,마을
6139,---,189700101,삼덕통상,128.857247204477,35.086490106254,마을
6141,---,189710302,풍국철강,128.857031603929,35.084718027948,마을
6142,---,189720201,강서소방서 무성산업사,128.858796519296,35.088814006719,마을
6152,---,191150201,경제자유무역청,128.839793725472,35.085562148396,마을
6153,---,191280206,강동치안센터,128.936781138103,35.216196805271,마을
6155,---,191320301,산양마을,128.8700033333,35.1125333333,일반
6161,---,191430201,국내선,128.949309,35.170516,일반
6165,---,191460304,국제선,128.947239,35.173797,일반
6169,---,191490203,생곡마을,128.880145696116,35.13798387238,일반
6172,---,191610102,신덕신천마을,128.924766787514,35.195458552006,마을
6173,---,191610204,득천,128.919814016958,35.184664415951,마을
6174,---,191620301,덕도초등학교,128.916517803549,35.192592992097,마을
6175,---,191680104,시만교,128.916444309675,35.216678258392,마을
6176,---,191680105,식만교,128.912047106179,35.212967350814,마을
6180,---,191940202,생곡,128.880022273122,35.132451780429,마을
6181,---,191940301,용적사입구,128.8850139738,35.1370977755,일반
6184,---,192060202,둔치도,128.892810537833,35.16324022289,마을
6189,---,192120401,울만신평 하리,128.93200027939,35.196911378977,마을
6192,---,192190104,공항기숙사후문,128.9244095,35.17977005,마을
6193,---,192190105,신평마을회관,128.925888333333,35.186548333333,마을
6194,---,192190202,동신에프에이,128.924102666667,35.175126666667,마을
6195,---,192190203,신진화이너스,128.925839666667,35.174768333333,마을
6203,---,192590402,중흥S클래스프라디움,128.9154268,35.09832318,마을
6205,---,192630401,동양에이져,128.848727348252,35.139739964633,마을
6208,---,192680102,협성DS엘리시안,128.836152243165,35.149879453865,마을
6216,---,192870301,강동교회,128.914155979926,35.192761031097,마을
6217,---,192870302,상덕마을,128.913263782412,35.195442640955,마을
6222,---,193020401,강서예술촌 황라도,128.924735172244,35.136498950425,마을
6223,---,193040201,군라,128.928212357308,35.145315859163,마을
6224,---,193040202,상납청,128.928141346335,35.148583796248,마을
6229,---,193300202,명지오션시티,128.896749495007,35.088717238495,마을
6233,---,193360303,연산역4번출구,129.081992895948,35.185300358879,마을
6234,---,193370201,아람빌딩,129.078714489913,35.181457188678,마을
6236,---,193380201,여동승내과,129.085905189578,35.174851716606,마을
6237,---,193390202,연산시장,129.085642498664,35.176470586246,마을
6238,---,193430201,시청공원등대앞,129.074054981141,35.181398861045,마을
6239,---,193450402,JC홈마트,129.08663786968,35.185801631205,마을
6241,---,193450501,연제구국민체육센터,129.087066850826,35.184334368011,마을
6242,---,193450502,한일유앤아이,129.087065553765,35.182996177346,마을
6244,---,193470202,연제경찰서,129.103910662633,35.182666471335,마을
6247,---,193490102,대우그린타워아파트,129.0608044,35.18838037,마을
6255,---,193550303,화성가스,129.083946024491,35.175124813229,마을
6256,---,193560302,이마트연제점,129.080767509024,35.175520037513,마을
6257,---,193570201,거제청과시장,129.071855093048,35.180827933753,마을
6259,---,193570203,거제3동새마을금고,129.070972792398,35.182383357686,마을
6267,---,193730102,드림텔,129.086718849159,35.185534395164,마을
6271,---,193820104,남문초등학교,129.0708669,35.19372633,마을
6272,---,193830301,종합운동장역,129.066732,35.19102048,마을
6273,---,193850103,화랑아파트,129.069119289894,35.187299734732,마을
6277,---,193920202,연산3동새마을금고,129.093211892949,35.173690384242,마을
6278,---,193930201,연제구사회복지관,129.088494697962,35.172651499681,마을
6279,---,193930202,힐스테이트2차상가앞,129.088129131039,35.172103811672,마을
6281,---,193950201,동서그린아파트,129.102356295652,35.181922498706,마을
6282,---,193950202,동암학교,129.102566984948,35.181111150901,마을
6285,---,193990203,시청역,129.076550728204,35.17999544037,마을
6288,---,194000302,부산지방경찰청,129.075345908977,35.178444756309,마을
6289,---,194020102,동명초등학교,129.089545969313,35.176791427504,마을
6290,---,194020103,연미시장입구,129.092060356015,35.174667882839,마을
6291,---,194020104,연제고등학교,129.090496793206,35.175979259331,마을
6292,---,194020105,연제중학교,129.089234528381,35.177991739446,마을
6293,---,194040101,곰두리스포츠센터,129.066790416489,35.184452824058,마을
6294,---,194040104,만수사,129.065155191473,35.182432043648,마을
6296,---,194040302,거제여중입구,129.066451530027,35.187201160953,마을
6298,---,194060101,거제시장,129.073085753013,35.181544010765,마을
6301,---,194080401,시청공원,129.072485823232,35.179728860039,마을
6302,---,194110201,세정상고입구,129.077967095125,35.173438884986,마을
6303,---,194110202,연산전화국,129.079338905492,35.173978479141,마을
6305,---,194140201,연산더샵아파트정문앞,129.083536505925,35.172733816386,마을
6306,---,194150201,삼일아파트,129.081708847868,35.179658594583,마을
6307,---,194150202,연산2동사무소,129.080831163308,35.180314508934,마을
6309,---,194150204,연산초등학교후문,129.082832500521,35.177748687605,마을
6310,---,194150401,보성아파트,129.080893051539,35.181081851176,마을
6311,---,194150402,태경빌라,129.083076041601,35.18080496597,마을
6312,---,194160102,롯데데시앙정문,129.084338411915,35.179625644939,마을
6315,---,194160303,케이티앤지부산본부,129.083948934635,35.181517902434,마을
6319,---,194170301,회전교차로,129.087063684085,35.171878031389,마을
6320,---,194370203,연제우체국,129.0708425,35.19394475,마을
6325,---,194430303,구덕고등학교,128.992142394082,35.139434725304,마을
6326,---,194430304,구덕극동아파트,128.993417492247,35.138531150017,마을
6327,---,194430305,축산물도매시장,128.989039302536,35.141432521298,마을
6330,---,194450301,신진정비공장,128.999810412218,35.147957388024,마을
6338,---,194560302,르네시떼,128.97793169866,35.163185823744,마을
6340,---,194590204,백벽원입구,129.020127568765,35.148082458847,마을
6343,---,194620201,주례지구대,129.000869161127,35.145828021206,마을
6344,---,194640201,동서대KIT생활관,129.009710083386,35.146807278574,마을
6345,---,194640202,동서대글로벌빌리지,129.008115853156,35.146695545768,마을
6346,---,194640203,동서대후문,129.010301546998,35.146851671088,마을
6350,---,194670201,한일유엔아이아파트입구,129.010973898235,35.15290976947,마을
6351,---,194680401,부산보훈병원,129.005496025993,35.153052478945,마을
6352,---,194720302,엄궁(기점),128.9723137641,35.123519507,일반
6353,---,194790201,롯데정비,128.984293073789,35.191807453323,마을
6355,---,194980103,덕포시장.사상생활사박물관,128.983266180341,35.171602279076,마을
6356,---,194980104,덕포역,128.983939112258,35.173271242642,마을
6357,---,195050202,학장동 종점,128.987946899988,35.145722881957,일반
6358,---,195130102,감전역,128.991520029101,35.155129376305,마을
6359,---,195130103,삼덕라이닝,128.994218504771,35.153297701161,마을
6360,---,195140102,북부산세무서,128.990847507704,35.154544206118,마을
6361,---,195150101,북부운전면허시험장,128.980449386083,35.176595502071,마을
6362,---,195150102,북부소방서,128.97995508349,35.174530397278,마을
6368,---,195250301,덕포경동1차아파트,128.990334214246,35.170904720708,마을
6369,---,195250302,덕포경동2차아파트,128.990929679885,35.170345215784,마을
6371,---,195250304,오양힐타운아파트,128.988898722566,35.17211302754,마을
6373,---,195270103,쌍용자동차,128.989936996842,35.151040768675,마을
6377,---,195340201,주례청구아파트후문,129.002344878222,35.154958718845,마을
6378,---,195350201,주례동일1차아파트,128.99818568808,35.154445465634,마을
6379,---,195470101,주례현대아파트,129.003565111235,35.153985748817,마을
6382,---,195500101,참사랑어린이집,129.003941874209,35.154977363905,마을
6383,---,195510101,백운사,129.003942145931,35.155883038323,마을
6385,---,195560101,창신주택,129.00491570656,35.155418055253,마을
6386,---,195590301,양지공원,129.005147042467,35.154231972793,마을
6387,---,195610101,한일유앤아이아파트,129.010994131607,35.153789018973,마을
6388,---,195620201,주례럭키아파트,129.004057141945,35.149388181204,마을
6389,---,195630101,동주초등학교,129.006295771748,35.147362817856,마을
6390,---,195640101,글로벌빌리지 스포츠센터,129.007644269035,35.147125390581,마을
6396,---,195680201,세일마트,129.0105259273,35.14763633588,마을
6398,---,195700201,주례2동주민센터,129.010386720631,35.148976846785,마을
6399,---,195730101,냉정역5번출구,129.010795583091,35.150903115987,마을
6401,---,195740102,냉정역,129.012097420763,35.151014870435,마을
6402,---,195750301,주례2동행정복지센터,129.010269,35.150244,마을
6403,---,195750401,트윈빌딩,129.011523091272,35.150704026206,마을
6404,---,195800102,냉정역1번출구,129.013112467828,35.151085416123,마을
6405,---,195800103,태화주유소,129.015881888637,35.151316893753,마을
6406,---,195800104,성일주유소,129.014018148765,35.15115361733,마을
6407,---,195810201,냉정시장,129.012698512239,35.149425127468,마을
6410,---,195830201,경남정보대학교,129.01281192489,35.148233677956,마을
6411,---,195850101,광우맨션,129.01294711728,35.146527095201,마을
6412,---,195850201,주례중학교,129.013020500776,35.147917349174,마을
6414,---,195880201,주례청구아파트110동,129.001151270434,35.155505633377,마을
6415,---,195880202,주례청구아파트정문,128.99927488912,35.155018009829,마을
6416,---,195900101,일신주택,129.003192445922,35.14512613372,마을
6417,---,195900102,일신주택입구,129.002272977917,35.145370916569,마을
6418,---,195900103,주례벽산아파트,129.001365263584,35.14540296866,마을
6423,---,195940101,부산솔빛학교,128.979310651654,35.181800381554,마을
6424,---,195950101,조광페인트,128.97893731853,35.180279383631,마을
6425,---,195960201,사상중앙병원,128.978386722336,35.178761652724,마을
6434,---,196200303,고촌역,129.157938761871,35.235784337972,마을
6438,---,196220302,만화리,129.1996264638,35.2564957002,마을
6445,---,196320101,기장실버타운,129.241436925669,35.244499924509,마을
6446,---,196320102,신앙촌,129.23858666631,35.244391310103,마을
6447,---,196320103,원죽1구,129.243369653496,35.24369390436,마을
6469,---,196660202,이동방파제,129.2465216667,35.2733133333,일반
6498,---,196760102,동해선월내역.월내시장,129.277077177421,35.326502902153,마을
6505,---,196790202,미동마을,129.168429,35.28609289,마을
6506,---,196810101,이곡,129.17902631365,35.275302934052,일반
6508,---,196840101,장전리,129.1448646,35.27520403,마을
6509,---,196850203,철마면사무소,129.150247,35.27450018,마을
6523,---,197060201,갈치고개,129.1795278367,35.2507775667,일반
6525,---,197080201,상신리,129.1766110575,35.2563646545,일반
6528,---,197110201,갓안마을,129.1634099996,35.2680262442,일반
6530,---,197130102,마지회관,129.1651222086,35.2742290043,일반
6532,---,197130104,마지마을,129.1651625,35.27416171,마을
6534,---,197160203,공수,129.210262215388,35.183999667291,마을
6535,---,197160204,당사.양경마을,129.21135913854,35.186606424473,마을
6536,---,197160402,롯데아울렛,129.215000328628,35.190941845059,마을
6538,---,197270202,석길마을,129.1639039,35.28717037,마을
6539,---,197270203,백길마을,129.1562298,35.2836921,마을
6540,---,197290201,와여마을,129.1515125558,35.2780644875,일반
6544,---,197320201,소산마을,129.16878,35.29961,일반
6545,---,197380201,아세아자동차전문,129.1695434614,35.3157745237,일반
6555,---,197640101,궁전아파트,129.2105112873,35.241061079415,마을
6556,---,197640301,기장고등학교,129.210201617745,35.23997189082,마을
6572,---,198200103,송정리,129.1121199,35.30509404,마을
6573,---,198210303,에스엔티대우,129.1146587,35.30388544,마을
6574,---,198230101,경동맨션입구,129.083743135012,35.172709967037,마을
6575,---,198230201,물만골,129.082670407274,35.165071281718,마을
6576,---,198230202,물만골마을입구,129.082622342885,35.168259812296,마을
6577,---,198230203,물만골중간마을,129.082857032535,35.166075880494,마을
6581,---,198350101,이완주정형외과,129.089077110692,35.174211279694,마을
6582,---,198350301,연산힐스테이트,129.088000030115,35.174614153736,마을
6584,---,198370201,힐스테이트207동앞,129.086913801721,35.170987243565,마을
6586,---,198400201,하이자동차운전학원,129.087138676914,35.168681625452,마을
6587,---,198400202,현대홈타운,129.086827903776,35.169701711578,마을
6588,---,198420101,힐스테이트201동앞,129.087806671843,35.168118795458,마을
6589,---,198420102,마하사,129.088979466091,35.164390374484,마을
6591,---,198420104,새마을슈퍼,129.088080463405,35.167104010694,마을
6592,---,198440101,건강가정지원세터,129.085677212421,35.178662911111,마을
6593,---,198450101,공동주차장,129.087265851466,35.178685819371,마을
6595,---,198460201,놀이터,129.092503534337,35.175672315366,마을
6597,---,198490301,상장빌라,129.094333276829,35.17537878752,마을
6598,---,198510301,양지빌라,129.095138320454,35.175296518861,마을
6599,---,198540301,시원에이스빌,129.095721542183,35.175233340641,마을
6600,---,198550101,부산여상정문,129.096447516185,35.170396690486,마을
6603,---,198560101,보리암입구,129.095293446331,35.168667003909,마을
6605,---,198580301,여명중학교입구,129.071752,35.19603585,마을
6607,---,198660101,삼성여객(종점),129.1088883333,35.1880366667,일반
6610,---,198750102,동림멘션,129.117219762837,35.174505120903,마을
6611,---,198750401,망미초등학교,129.113661282717,35.173979731652,마을
6612,---,198750402,팔도시장후문,129.116171017077,35.173503355205,마을
6614,---,198800201,금호빌라,129.120068794836,35.173152950318,마을
6620,---,199030204,수영교차로,129.1147614,35.16615294,일반
6621,---,199030301,센텀병원.수영역,129.114591728421,35.166590690264,마을
6623,---,199080303,팔도시장,129.117028633675,35.168098103674,마을
6625,---,199310401,해변시장,129.109299,35.13993245,마을
6626,---,199310402,삼익유수풀장,129.1145773,35.13964751,마을
6627,---,199310403,노인복지회관,129.1112796,35.13992482,마을
6629,---,199380101,삼익아파트A상가,129.114534819986,35.143002386016,마을
6630,---,199400101,삼익타워아파트,129.113078580207,35.141297171063,마을
6631,---,199410301,광남초등학교,129.114305464434,35.146049308533,마을
6632,---,199410302,남천부산은행,129.112221855018,35.146716600688,마을
6633,---,199420105,수영구 스포츠문화타운,129.111840495188,35.152284499978,마을
6634,---,199480302,대연힐스테이트푸르지오정문,129.1033398,35.13904313,마을
6635,---,199520101,삼익비치303동,129.116574987569,35.14517525732,마을
6636,---,199520102,삼익비치308동,129.116540679635,35.143424536179,마을
6638,---,199690201,코스트코홀세일,129.11581629768,35.17920929111,마을
6639,---,199720202,산정아파트,129.116582784745,35.177991504098,마을
6640,---,199750303,해변시장입구,129.1080357,35.13812199,마을
6644,---,199830301,정원센텀뷰남천,129.110963279559,35.146999273845,마을
6645,---,199830401,청소년수련소입구,129.110615993912,35.147367797383,마을
6646,---,199870201,건강보험공단,129.111416016935,35.148447809713,마을
6650,---,199960401,광안에일린의뜰아파트,129.108215540881,35.157784345105,마을
6652,---,199980401,동아중학교,129.107287412639,35.158379942454,마을
6653,---,200000301,장대골성지,129.107358989809,35.159584596721,마을
6655,---,200040101,광안어린이집,129.107551015834,35.160605262099,마을
6657,---,200050101,광원아파트,129.107834963551,35.161918070577,마을
6659,---,200060101,비치그린아파트,129.108644072424,35.16261330121,마을
6662,---,200100101,상아아파트,129.109657402176,35.164092986449,마을
6664,---,200140301,강남사우나,129.111007304642,35.164462902894,마을
6667,---,200200301,수영초등학교,129.113877652235,35.165138897476,마을
6670,---,200240201,센텀병원뒤,129.113976969563,35.166323094791,마을
6672,---,200260201,청송카센터,129.113360567457,35.167995466131,마을
6673,---,200260301,온리원주차장,129.114242667394,35.167732251103,마을
6674,---,200290301,영광교회,129.111370749699,35.16934584239,마을
6676,---,200390101,KT수영지점,129.111028726049,35.17080418744,마을
6677,---,200410101,해운아파트,129.1120451389,35.17010754774,마을
6678,---,200460101,브라운닷호텔,129.114501363451,35.168430939843,마을
6679,---,200490101,팔도시장입구,129.116291910507,35.168833765407,마을
6681,---,200520102,수영교차로.팔도시장,129.116949392682,35.167793098152,마을
6682,---,200540401,망미중정문,129.097300864026,35.175128545607,마을
6683,---,200550201,산호맨션,129.09807091824,35.174253693134,마을
6686,---,200600301,섬강빌라,129.096494555694,35.171874586377,마을
6687,---,200610201,조은원룸,129.09645784795,35.1711602323,마을
6690,---,200640101,흰돌실버타운,129.098766330997,35.171404517826,마을
6694,---,200670101,화광빌,129.10054412283,35.170864940267,마을
6695,---,200720101,망미삼성아파트,129.103334826092,35.170134685961,마을
6696,---,200790101,함박어린이집,129.100965850956,35.174568932,마을
6697,---,200810201,파라다이스빌라,129.098138993738,35.175068462915,마을
6698,---,200830201,누리보듬재가복지센터,129.09974056805,35.174913022754,마을
6699,---,200870201,망미제일교회,129.102695873218,35.175353809478,마을
6700,---,200890301,아신빌라,129.104212809933,35.175932575499,마을
6701,---,200950301,수영SK뷰아파트,129.101092152496,35.174783785523,마을
6702,---,200960101,세탁소,129.104126255683,35.175406205515,마을
6703,---,200970201,망미오양아파트,129.104058369945,35.177081582991,마을
6705,---,200990301,남일고,129.103952280194,35.177883349567,마을
6706,---,200990302,로얄아파트상가,129.103864139265,35.178727419136,마을
6707,---,200990303,로얄아파트101동,129.102730199469,35.17848805188,마을
6714,---,201220203,덕포초등학교,128.985462676998,35.173713223266,마을
6719,---,201340301,농심부산공장,128.982397321857,35.186526099601,마을
6720,---,201340302,보성정비,128.982914232104,35.188599343377,마을
6721,---,201340303,부산벤처타워,128.983378615985,35.190542774476,마을
6723,---,201350401,모라초등학교,128.987220327429,35.19005986603,마을
6724,---,201390201,모라3동주민센터,128.995747841925,35.18452156423,마을
6726,---,201400202,모라종합사회복지관,128.997169374483,35.184607136048,마을
6728,---,201430101,모덕초등학교,128.990351424025,35.18151931481,마을
6730,---,201440201,사상구청소년수련관,128.99053390468,35.183611932798,마을
6731,---,201470301,동양산업기계,128.982068345671,35.185184232164,마을
6732,---,201470302,부산조리고등학교,128.981745210118,35.183865939324,마을
6734,---,201530102,농협주례동지점,129.00145357633,35.150116308766,마을
6737,---,201530303,대림정밀,128.996105130212,35.150172845796,마을
6740,---,201530306,한국가스,128.989964496386,35.149809036594,마을
6741,---,201540302,주례역6번출구,129.00261251847,35.150709224066,마을
6742,---,201550102,주례럭키아파트.주례역,129.005700157761,35.150480892792,마을
6743,---,201550103,주례역1번출구,129.004132938947,35.150340232623,마을
6746,---,201560304,주례역2번출구,129.004315428196,35.150857923874,마을
6747,---,201570401,주례아파트,129.006128513237,35.14971704759,마을
6748,---,201580102,신주례LG아파트,129.016197711936,35.153671077932,마을
6750,---,201580301,신주례LG1차아파트상가,129.014306,35.154611,마을
6751,---,201590101,신주례LG2차아파트,129.013961674894,35.154749214932,마을
6752,---,201590102,주례한효아파트,129.013785256738,35.155419991095,마을
6753,---,201620503,서부시외버스터미널,128.984174892475,35.163493322403,마을
6754,---,201630103,사상역,128.988459413107,35.162643657505,마을
6758,---,201990201,사상강변동원아파트,128.979067629851,35.167302387403,마을
6760,---,202000201,창진초등학교,128.977950965797,35.165114027252,마을
6762,---,202010102,동양한신아파트,128.978851211978,35.170051852997,마을
6767,---,202060301,우정공원,129.217247175414,35.2530514647,마을
6777,---,202200202,기장시장.농협,129.215290361031,35.242986481218,마을
6778,---,202260201,교리초교,129.217094425018,35.254037375683,마을
6782,---,202420101,봉수대입구,129.292422003631,35.334938229263,마을
6786,---,202510101,고리스포츠문화센터,129.286133580155,35.330308603806,마을
6787,---,202560101,대라아파트,129.212102395998,35.237769951372,마을
6794,---,202710202,좌동삼거리,129.241917030532,35.31752563432,마을
6804,---,204830101,해인로즈빌아파트,128.805803,35.10771,일반
6806,---,204880301,코아루아파트,128.8063616667,35.101525,일반
6807,---,204880302,안골포초등학교,128.8065583333,35.1037883333,일반
6810,---,204900301,부영3차아파트,128.8043433333,35.104345,일반
6811,---,204910101,안청초등학교,128.8075033333,35.099875,일반
6813,---,204930101,웅동농협하나로마트,128.810387361559,35.100206438823,일반
6817,---,204970101,용원동주민센터,128.814682060483,35.09935595024,일반
6818,---,204980201,용원동사무소,128.814399052313,35.099686055381,일반
6819,---,204990101,용원초등학교,128.817209147352,35.098877900207,일반
6821,---,205100101,쌍용예가,128.81443,35.195233,일반
6822,---,205100301,삼문마을,128.810254,35.192377,일반
6823,---,205190101,불암동주민센터,128.927111364162,35.222546770119,마을
6824,---,205200101,불암역,128.927557,35.2222174,일반
6826,---,205200401,불암장어마을,128.92911308752,35.222696170203,일반
6827,---,205210201,양장골,128.925999,35.2249392,일반
6829,---,205230201,지내역,128.9240646874,35.227400523,일반
6831,---,205240201,지내동원아파트,128.9222397104,35.2288037808,일반
6832,---,205260301,지내동입구,128.9214145382,35.2298404616,일반
6833,---,205280201,경남은행,128.9186067342,35.229253323,일반
6835,---,205290201,김해대학역,128.915601323,35.2290958448,일반
6837,---,205330101,초선대,128.9094858699,35.2286428377,일반
6839,---,205410201,인제대역,128.901342675663,35.228340693099,일반
6841,---,205430201,성모병원,128.8988909926,35.2279761111,일반
6843,---,205480101,복음병원입구,128.8948783801,35.2274191091,일반
6845,---,205510201,김해시청,128.890221618602,35.227357900515,일반
6847,---,205520201,한솔병원,128.8872673098,35.2269356453,일반
6848,---,205540201,부원역,128.8835644971,35.2265540775,일반
6850,---,205570101,금강병원,128.8825041492,35.2273925577,일반
6852,---,205600101,중앙지구대,128.8821011229,35.2296252767,일반
6856,---,205630301,동상동,128.8834993,35.23385388,일반
6857,---,205630401,김해도서관,128.8741313,35.23246732,일반
6858,---,205630402,수로왕릉,128.8784929,35.23299447,일반
6859,---,205630403,분성사거리,128.8804754,35.23323403,일반
6861,---,205650201,농협김해시지부,128.8813821121,35.2350726575,일반
6863,---,205690101,김해여고,128.8797533422,35.2392070879,일반
6865,---,205710201,청소년문화의집,128.8784332449,35.2413233345,일반
6867,---,205740201,광남백조아파트,128.8752422052,35.2459640295,일반
6869,---,205760201,구산동,128.8739538555,35.247744857,일반
6870,---,205760202,구산동기점,128.8736219708,35.2484718346,일반
6872,---,205770301,현대병원,128.8720907408,35.2488868626,일반
6873,---,205770401,구산로타리,128.873197,35.24772083,일반
6874,---,205770402,백조아파트후문,128.8727654,35.24519519,일반
6875,---,205770501,관찰사,128.870149,35.25659058,일반
6876,---,205770502,매정마을,128.8713104,35.25358069,일반
